"date","open","high","close","volume"
2010-03-18,131.020000,132.850000,132.760000,5021300.000000
2010-03-19,133.710000,133.710000,130.350000,8905000.000000
2010-03-22,130.200000,130.960000,130.470000,5383400.000000
2010-03-23,130.890000,130.940000,129.260000,4213100.000000
2010-03-24,128.640000,129.400000,128.040000,4696400.000000
2010-03-25,129.610000,136.910000,134.730000,16209600.000000
2010-03-26,134.895000,136.990000,135.060000,6565700.000000
2010-03-29,135.370000,136.630000,135.120000,4626900.000000
2010-03-30,135.740000,138.190000,136.579000,6192700.000000
2010-03-31,136.000000,136.800000,135.770000,4600600.000000
2010-04-01,135.800000,136.510000,131.810000,8785800.000000
2010-04-05,132.850000,133.740000,131.490000,5816500.000000
2010-04-06,131.230000,136.000000,135.560000,7950300.000000
2010-04-07,135.960000,136.080000,134.870000,5945400.000000
2010-04-08,134.710000,141.250000,140.960000,12689100.000000
2010-04-09,140.720000,141.330000,140.060000,6011100.000000
2010-04-12,140.000000,142.915000,141.200000,5445300.000000
2010-04-13,141.230000,141.980000,140.160000,4785500.000000
2010-04-14,140.340000,144.500000,144.280000,7900300.000000
2010-04-15,144.550000,147.090000,145.820000,7829600.000000
2010-04-16,144.880000,147.170000,142.171000,8396800.000000
2010-04-19,142.350000,143.670000,142.430000,6022000.000000
2010-04-20,143.830000,144.640000,144.200000,4311700.000000
2010-04-21,145.170000,149.000000,146.430000,7374400.000000
2010-04-22,147.010000,151.090000,150.090000,15165800.000000
2010-04-23,145.380000,149.090000,143.630000,18975200.000000
2010-04-26,143.200000,147.730000,147.110000,9318300.000000
2010-04-27,145.550000,146.440000,142.020000,8639000.000000
2010-04-28,142.590000,142.750000,139.350000,9235300.000000
2010-04-29,140.090000,142.450000,141.730000,6314200.000000
2010-04-30,141.400000,141.400000,137.100000,6113500.000000
2010-05-03,137.200000,139.440000,137.490000,5654600.000000
2010-05-04,135.623000,135.810000,129.830000,12667800.000000
2010-05-05,128.000000,131.610000,130.930000,9458100.000000
2010-05-06,130.000000,132.330000,128.710000,10189000.000000
2010-05-07,127.970000,131.180000,124.980000,11927600.000000
2010-05-10,129.730000,132.210000,131.290000,6806100.000000
2010-05-11,129.950000,133.080000,130.460000,6044100.000000
2010-05-12,131.410000,134.130000,133.870000,5904500.000000
2010-05-13,133.930000,136.990000,131.470000,5940200.000000
2010-05-14,130.360000,131.000000,128.533000,5277800.000000
2010-05-17,128.240000,129.950000,128.910000,5642200.000000
2010-05-18,130.140000,131.250000,126.280000,5256900.000000
2010-05-19,125.510000,127.930000,124.590000,6463300.000000
2010-05-20,122.640000,125.000000,119.710000,8594400.000000
2010-05-21,117.895000,124.970000,122.720000,7966900.000000
2010-05-24,122.570000,124.500000,122.120000,4535900.000000
2010-05-25,118.540000,125.190000,124.860000,6913400.000000
2010-05-26,125.050000,125.790000,123.210000,6964600.000000
2010-05-27,124.980000,126.850000,126.700000,4747700.000000
2010-05-28,126.070000,127.600000,125.460000,3954800.000000
2010-06-01,124.970000,126.572000,123.240000,3659500.000000
2010-06-02,124.020000,126.430000,126.310000,4764700.000000
2010-06-03,126.250000,129.150000,128.760000,5276900.000000
2010-06-04,126.330000,128.200000,122.770000,5497700.000000
2010-06-07,125.840000,126.606000,122.010000,6566400.000000
2010-06-08,122.000000,122.000000,118.835000,11484400.000000
2010-06-09,120.310000,121.470000,117.910000,7369200.000000
2010-06-10,120.000000,123.500000,123.210000,6061800.000000
2010-06-11,121.390000,123.530000,123.030000,4204600.000000
2010-06-14,124.240000,125.700000,123.830000,3923000.000000
2010-06-15,123.200000,126.920000,126.840000,4541000.000000
2010-06-16,125.390000,127.980000,126.900000,3964300.000000
2010-06-17,126.740000,127.800000,125.890000,3479000.000000
2010-06-18,126.480000,127.480000,125.830000,3836000.000000
2010-06-21,126.790000,127.480000,122.550000,5327700.000000
2010-06-22,122.650000,125.230000,122.307000,6207200.000000
2010-06-23,122.110000,123.220000,121.450000,5455100.000000
2010-06-24,120.610000,120.850000,118.330000,7771100.000000
2010-06-25,118.140000,121.760000,121.000000,5769700.000000
2010-06-28,118.850000,120.040000,117.800000,5612200.000000
2010-06-29,116.260000,116.480000,108.610000,12866300.000000
2010-06-30,108.580000,112.680000,109.260000,9740700.000000
2010-07-01,108.900000,111.690000,110.960000,8529800.000000
2010-07-02,110.920000,111.290000,109.140000,4477100.000000
2010-07-06,110.650000,112.530000,110.060000,5219300.000000
2010-07-07,109.840000,113.630000,113.430000,4941000.000000
2010-07-08,115.020000,117.480000,116.220000,6775000.000000
2010-07-09,116.550000,117.400000,117.260000,4065100.000000
2010-07-12,117.810000,119.700000,119.510000,4783600.000000
2010-07-13,120.690000,124.880000,123.650000,7091100.000000
2010-07-14,123.030000,123.750000,123.300000,5257000.000000
2010-07-15,120.130000,122.480000,122.060000,6047700.000000
2010-07-16,121.280000,121.920000,118.490000,6227900.000000
2010-07-19,118.380000,120.740000,119.940000,5030900.000000
2010-07-20,120.610000,120.710000,120.100000,6785000.000000
2010-07-21,120.620000,121.250000,117.430000,5011700.000000
2010-07-22,118.710000,120.870000,120.070000,15003400.000000
2010-07-23,105.925000,119.280000,118.870000,42421100.000000
2010-07-26,118.260000,118.600000,118.400000,11137800.000000
2010-07-27,118.430000,118.500000,117.130000,7796100.000000
2010-07-28,117.000000,118.200000,117.130000,5472300.000000
2010-07-29,117.990000,118.870000,116.860000,6175800.000000
2010-07-30,115.530000,118.740000,117.890000,7077500.000000
2010-08-02,119.150000,120.380000,120.070000,5443700.000000
2010-08-03,120.000000,122.870000,122.420000,5953800.000000
2010-08-04,123.060000,128.470000,127.580000,9270800.000000
2010-08-05,126.770000,128.000000,127.830000,4282300.000000
2010-08-06,126.720000,128.400000,128.320000,5065200.000000
2010-08-09,128.460000,129.930000,128.830000,5085800.000000
2010-08-10,127.950000,130.000000,130.000000,5706900.000000
2010-08-11,128.100000,128.120000,125.890000,5541700.000000
2010-08-12,123.760000,127.000000,126.560000,4367900.000000
2010-08-13,126.060000,127.480000,124.690000,3976600.000000
2010-08-16,123.610000,127.370000,126.070000,4024700.000000
2010-08-17,127.340000,129.980000,128.860000,5044700.000000
2010-08-18,129.250000,130.810000,129.650000,7901500.000000
2010-08-19,129.220000,130.020000,127.570000,5582500.000000
2010-08-20,127.200000,128.040000,127.760000,4170100.000000
2010-08-23,127.860000,129.220000,126.600000,3861300.000000
2010-08-24,125.410000,125.440000,124.530000,5369700.000000
2010-08-25,123.850000,127.370000,126.850000,5344500.000000
2010-08-26,127.150000,127.590000,124.860000,4694500.000000
2010-08-27,125.460000,126.640000,126.640000,5080000.000000
2010-08-30,126.030000,126.950000,123.790000,3426000.000000
2010-08-31,122.850000,125.900000,124.830000,4225600.000000
2010-09-01,126.360000,132.599000,132.490000,7138300.000000
2010-09-02,132.170000,135.210000,135.210000,5407400.000000
2010-09-03,136.890000,139.500000,138.790000,6581200.000000
2010-09-07,137.560000,138.600000,137.220000,3883000.000000
2010-09-08,137.930000,139.700000,139.140000,5828500.000000
2010-09-09,140.387000,141.370000,140.380000,4958000.000000
2010-09-10,140.750000,142.600000,142.440000,5043600.000000
2010-09-13,144.070000,145.740000,145.070000,5077400.000000
2010-09-14,144.500000,146.700000,145.750000,4319400.000000
2010-09-15,144.880000,145.620000,145.450000,4903600.000000
2010-09-16,145.400000,148.230000,148.130000,5827000.000000
2010-09-17,148.900000,148.980000,148.325000,7259600.000000
2010-09-20,148.700000,151.950000,151.305000,6449400.000000
2010-09-21,150.760000,153.310000,150.730000,7542000.000000
2010-09-22,149.840000,152.700000,151.830000,6612400.000000
2010-09-23,151.200000,155.920000,152.850000,7065600.000000
2010-09-24,155.430000,160.890000,160.730000,10590600.000000
2010-09-27,160.220000,161.200000,159.370000,6446300.000000
2010-09-28,159.840000,160.880000,159.700000,8494200.000000
2010-09-29,159.030000,161.780000,158.990000,7287500.000000
2010-09-30,160.010000,160.930000,157.060000,7606000.000000
2010-10-01,157.060000,157.440000,153.710000,8683400.000000
2010-10-04,153.950000,155.960000,155.390000,5346500.000000
2010-10-05,157.080000,161.210000,160.870000,5620000.000000
2010-10-06,160.600000,160.680000,155.400000,6060800.000000
2010-10-07,156.510000,157.400000,156.270000,4622000.000000
2010-10-08,155.180000,156.280000,155.550000,6918400.000000
2010-10-11,154.890000,156.630000,153.030000,4486400.000000
2010-10-12,152.510000,156.950000,156.480000,5280800.000000
2010-10-13,156.690000,156.790000,155.170000,5632800.000000
2010-10-14,155.160000,156.950000,155.530000,4024100.000000
2010-10-15,158.420000,164.880000,164.640000,10135500.000000
2010-10-18,165.000000,165.190000,163.560000,6331300.000000
2010-10-19,160.680000,162.800000,158.670000,7525000.000000
2010-10-20,158.780000,159.870000,158.670000,5790400.000000
2010-10-21,162.670000,166.130000,164.970000,13482500.000000
2010-10-22,162.450000,170.170000,169.130000,16318400.000000
2010-10-25,171.570000,171.990000,169.000000,6530900.000000
2010-10-26,167.570000,171.000000,169.950000,4689600.000000
2010-10-27,168.910000,169.750000,167.510000,5721800.000000
2010-10-28,168.310000,168.490000,166.840000,4684400.000000
2010-10-29,165.800000,168.500000,165.230000,4998500.000000
2010-11-01,164.450000,164.580000,162.580000,5239900.000000
2010-11-02,163.750000,165.940000,164.610000,4260000.000000
2010-11-03,165.400000,168.610000,168.470000,6112100.000000
2010-11-04,169.860000,172.530000,168.930000,7395900.000000
2010-11-05,169.350000,171.650000,170.770000,5212200.000000
2010-11-08,170.840000,173.200000,171.990000,5706000.000000
2010-11-09,172.670000,173.140000,170.270000,3978600.000000
2010-11-10,170.590000,173.370000,173.330000,5440300.000000
2010-11-11,171.000000,172.050000,170.370000,5691700.000000
2010-11-12,170.120000,171.260000,165.680000,7160600.000000
2010-11-15,165.160000,165.350000,158.900000,9648600.000000
2010-11-16,158.740000,160.910000,157.780000,6571400.000000
2010-11-17,157.840000,160.850000,158.350000,4524900.000000
2010-11-18,160.740000,165.000000,164.170000,6225300.000000
2010-11-19,163.950000,164.990000,164.820000,4464800.000000
2010-11-22,165.100000,170.600000,170.390000,6142500.000000
2010-11-23,168.610000,168.810000,168.200000,6465300.000000
2010-11-24,171.530000,177.890000,177.250000,10042500.000000
2010-11-26,177.360000,178.380000,177.200000,4271600.000000
2010-11-29,179.990000,181.843000,179.490000,9695000.000000
2010-11-30,176.950000,177.700000,175.400000,6762200.000000
2010-12-01,179.160000,179.320000,176.550000,5770100.000000
2010-12-02,176.860000,177.450000,176.530000,5537600.000000
2010-12-03,175.500000,176.400000,175.680000,4907500.000000
2010-12-06,175.520000,178.430000,178.050000,5654200.000000
2010-12-07,180.500000,181.470000,176.770000,5077100.000000
2010-12-08,177.490000,178.160000,176.290000,3726900.000000
2010-12-09,177.770000,178.110000,174.850000,4555500.000000
2010-12-10,174.880000,175.950000,175.620000,3565500.000000
2010-12-13,176.330000,177.940000,174.250000,4202500.000000
2010-12-14,174.280000,175.760000,173.940000,3685300.000000
2010-12-15,173.720000,179.000000,175.570000,5810500.000000
2010-12-16,175.580000,178.300000,178.040000,4121500.000000
2010-12-17,178.410000,178.750000,177.580000,4507300.000000
2010-12-20,179.270000,183.980000,183.290000,8735300.000000
2010-12-21,183.880000,185.650000,184.750000,5111000.000000
2010-12-22,185.000000,185.450000,184.760000,2578100.000000
2010-12-23,184.340000,184.980000,182.590000,3358200.000000
2010-12-27,181.902000,183.140000,182.140000,2249400.000000
2010-12-28,182.100000,182.770000,181.090000,1975000.000000
2010-12-29,181.800000,184.350000,183.370000,3120100.000000
2010-12-30,183.920000,184.550000,182.750000,1961200.000000
2010-12-31,181.960000,182.300000,180.000000,3451900.000000
2011-01-03,181.370000,186.000000,184.220000,5331400.000000
2011-01-04,186.150000,187.700000,185.010000,5031800.000000
2011-01-05,184.100000,187.450000,187.420000,3418800.000000
2011-01-06,186.500000,187.410000,185.860000,3179700.000000
2011-01-07,187.880000,188.450000,185.490000,5221700.000000
2011-01-10,185.040000,185.290000,184.680000,3375900.000000
2011-01-11,185.420000,186.000000,184.340000,2814200.000000
2011-01-12,185.360000,185.380000,184.080000,2679100.000000
2011-01-13,183.600000,186.450000,185.530000,3367000.000000
2011-01-14,185.500000,188.940000,188.750000,3662800.000000
2011-01-18,188.660000,191.600000,191.250000,3896200.000000
2011-01-19,190.900000,191.000000,186.870000,3882400.000000
2011-01-20,185.290000,186.850000,181.960000,5709900.000000
2011-01-21,183.000000,183.250000,177.420000,6806200.000000
2011-01-24,177.950000,178.490000,176.850000,5600300.000000
2011-01-25,175.502000,176.750000,176.700000,4651000.000000
2011-01-26,177.510000,177.890000,175.390000,3762200.000000
2011-01-27,177.480000,185.000000,184.450000,14594400.000000
2011-01-28,171.450000,173.710000,171.140000,19908200.000000
2011-01-31,170.160000,171.440000,169.640000,6718100.000000
2011-02-01,170.520000,173.100000,172.110000,5085900.000000
2011-02-02,171.420000,175.200000,173.530000,4547500.000000
2011-02-03,173.500000,174.670000,173.710000,3678900.000000
2011-02-04,174.000000,177.190000,175.930000,4347800.000000
2011-02-07,176.150000,177.550000,176.430000,5254700.000000
2011-02-08,176.660000,183.110000,183.060000,7794900.000000
2011-02-09,183.150000,186.470000,185.300000,8312700.000000
2011-02-10,184.390000,187.240000,186.210000,5331400.000000
2011-02-11,185.562000,189.500000,189.250000,4487900.000000
2011-02-14,189.250000,191.400000,190.420000,4061300.000000
2011-02-15,188.730000,190.490000,189.030000,3890900.000000
2011-02-16,189.770000,190.000000,186.620000,4628200.000000
2011-02-17,185.770000,189.090000,187.760000,3425500.000000
2011-02-18,187.540000,188.500000,186.500000,4178600.000000
2011-02-22,183.680000,184.720000,180.420000,5637100.000000
2011-02-23,180.250000,181.150000,176.680000,5482000.000000
2011-02-24,176.860000,179.750000,177.750000,4656500.000000
2011-02-25,178.950000,180.750000,177.240000,4191400.000000
2011-02-28,173.910000,175.890000,173.290000,6783200.000000
2011-03-01,173.530000,173.960000,169.440000,5847100.000000
2011-03-02,169.090000,173.300000,172.020000,5185700.000000
2011-03-03,173.710000,174.460000,172.790000,4138200.000000
2011-03-04,172.620000,172.750000,171.670000,4924300.000000
2011-03-07,171.920000,172.090000,169.080000,5932900.000000
2011-03-08,169.390000,169.710000,166.890000,4219000.000000
2011-03-09,166.670000,169.750000,169.050000,7108900.000000
2011-03-10,167.070000,168.470000,166.140000,5998400.000000
2011-03-11,165.500000,169.200000,168.070000,4609900.000000
2011-03-14,166.600000,168.080000,166.730000,4022000.000000
2011-03-15,161.390000,166.880000,165.080000,4934500.000000
2011-03-16,164.700000,168.140000,164.700000,5208100.000000
2011-03-17,165.910000,166.300000,160.970000,6471400.000000
2011-03-18,161.190000,163.540000,161.820000,7442700.000000
2011-03-21,163.370000,165.790000,164.525000,4055100.000000
2011-03-22,164.070000,164.440000,162.600000,3611400.000000
2011-03-23,162.300000,166.260000,165.320000,4721300.000000
2011-03-24,168.210000,172.000000,171.100000,6283200.000000
2011-03-25,171.640000,173.490000,170.980000,4293800.000000
2011-03-28,171.800000,172.500000,169.350000,3400800.000000
2011-03-29,170.730000,174.840000,174.620000,4884600.000000
2011-03-30,177.780000,181.160000,179.420000,6859300.000000
2011-03-31,179.310000,181.570000,180.130000,4826500.000000
2011-04-01,181.580000,183.250000,180.130000,5684100.000000
2011-04-04,180.890000,183.610000,182.940000,4186400.000000
2011-04-05,182.105000,186.360000,185.290000,5569200.000000
2011-04-06,186.150000,188.270000,182.760000,5430700.000000
2011-04-07,182.780000,185.170000,184.910000,4564000.000000
2011-04-08,185.260000,186.220000,184.710000,3726400.000000
2011-04-11,184.860000,186.490000,184.040000,3297100.000000
2011-04-12,183.060000,184.590000,180.480000,5334500.000000
2011-04-13,180.830000,182.880000,182.290000,4216300.000000
2011-04-14,181.390000,182.080000,181.820000,3588200.000000
2011-04-15,181.000000,181.780000,180.010000,4272400.000000
2011-04-18,178.380000,178.910000,178.340000,4616500.000000
2011-04-19,178.350000,179.470000,178.820000,2646000.000000
2011-04-20,181.620000,185.000000,183.870000,4067500.000000
2011-04-21,184.560000,185.970000,185.890000,3348100.000000
2011-04-25,185.650000,186.350000,185.420000,3438100.000000
2011-04-26,186.270000,186.420000,182.300000,11200000.000000
2011-04-27,183.200000,197.800000,196.630000,23623000.000000
2011-04-28,195.960000,196.790000,195.070000,7300000.000000
2011-04-29,194.380000,196.590000,195.810000,6640900.000000
2011-05-02,196.570000,203.420000,201.190000,9398100.000000
2011-05-03,201.000000,202.590000,198.450000,6100000.000000
2011-05-04,198.250000,201.860000,199.970000,6550000.000000
2011-05-05,198.660000,201.000000,197.110000,4600000.000000
2011-05-06,199.100000,199.560000,197.600000,4013900.000000
2011-05-09,198.340000,202.360000,200.800000,5825400.000000
2011-05-10,201.940000,205.290000,203.940000,5885900.000000
2011-05-11,203.120000,205.500000,204.380000,4809000.000000
2011-05-12,204.220000,206.185000,206.070000,4800000.000000
2011-05-13,205.700000,206.390000,202.560000,4123700.000000
2011-05-16,200.540000,200.900000,192.510000,9386400.000000
2011-05-17,191.817000,195.980000,194.810000,7073300.000000
2011-05-18,194.130000,198.283000,197.090000,4955800.000000
2011-05-19,198.330000,199.950000,198.805000,3701200.000000
2011-05-20,197.950000,199.800000,198.650000,3381000.000000
2011-05-23,195.560000,197.290000,196.220000,4200000.000000
2011-05-24,197.000000,197.000000,193.270000,2972700.000000
2011-05-25,193.570000,194.350000,192.260000,4661300.000000
2011-05-26,191.240000,196.450000,195.000000,4075200.000000
2011-05-27,194.760000,196.120000,194.130000,2352600.000000
2011-05-31,195.940000,198.440000,196.690000,3409000.000000
2011-06-01,196.060000,197.260000,192.395000,3445200.000000
2011-06-02,192.280000,194.440000,193.650000,3044900.000000
2011-06-03,191.230000,193.210000,188.320000,4974500.000000
2011-06-06,187.220000,189.850000,185.690000,3716000.000000
2011-06-07,185.720000,190.630000,187.550000,4866500.000000
2011-06-08,187.450000,189.810000,188.050000,3716600.000000
2011-06-09,189.740000,191.760000,189.680000,4187300.000000
2011-06-10,189.250000,190.770000,186.530000,3760400.000000
2011-06-13,186.810000,189.310000,186.290000,3868900.000000
2011-06-14,188.990000,190.720000,189.960000,3960300.000000
2011-06-15,188.040000,192.450000,185.980000,6317700.000000
2011-06-16,185.740000,187.000000,183.650000,6032100.000000
2011-06-17,186.510000,187.390000,186.370000,6322200.000000
2011-06-20,185.960000,188.852000,187.720000,2831700.000000
2011-06-21,188.300000,195.000000,194.230000,4182600.000000
2011-06-22,193.960000,195.200000,191.630000,3129700.000000
2011-06-23,189.500000,194.460000,194.160000,4609600.000000
2011-06-24,193.880000,194.920000,192.550000,3614500.000000
2011-06-27,194.500000,202.580000,201.250000,6100700.000000
2011-06-28,201.920000,202.880000,202.350000,3825300.000000
2011-06-29,202.670000,206.250000,204.180000,4608900.000000
2011-06-30,200.780000,205.200000,204.490000,4448100.000000
2011-07-01,205.550000,210.270000,209.490000,4008700.000000
2011-07-05,208.760000,214.450000,213.190000,3585200.000000
2011-07-06,212.120000,214.400000,214.190000,2607600.000000
2011-07-07,215.090000,217.800000,216.740000,3144900.000000
2011-07-08,214.300000,218.320000,218.280000,3707900.000000
2011-07-11,216.740000,217.500000,212.550000,4033700.000000
2011-07-12,214.640000,215.650000,211.230000,3985700.000000
2011-07-13,214.700000,216.830000,213.500000,4229900.000000
2011-07-14,213.580000,215.910000,210.380000,3902500.000000
2011-07-15,213.080000,214.530000,212.870000,4072600.000000
2011-07-18,212.530000,213.390000,211.530000,2898100.000000
2011-07-19,213.770000,218.400000,218.060000,4437200.000000
2011-07-20,220.050000,220.200000,215.550000,3372900.000000
2011-07-21,216.740000,217.090000,213.210000,4545300.000000
2011-07-22,213.860000,217.949000,216.520000,3591700.000000
2011-07-25,215.490000,216.080000,213.490000,3342800.000000
2011-07-26,214.990000,215.600000,214.180000,9863600.000000
2011-07-27,224.390000,227.200000,222.518000,12955600.000000
2011-07-28,223.270000,225.950000,223.900000,5354900.000000
2011-07-29,221.290000,225.750000,222.520000,5167700.000000
2011-08-01,225.000000,227.450000,221.320000,5789300.000000
2011-08-02,220.320000,222.430000,211.700000,6586700.000000
2011-08-03,212.970000,214.830000,209.960000,8197100.000000
2011-08-04,206.730000,208.000000,201.480000,6579500.000000
2011-08-05,204.670000,207.320000,202.700000,10024000.000000
2011-08-08,196.400000,200.390000,193.700000,10427500.000000
2011-08-09,196.700000,205.090000,205.090000,10491200.000000
2011-08-10,200.760000,202.400000,194.130000,8757600.000000
2011-08-11,197.009000,200.850000,198.360000,7401900.000000
2011-08-12,200.280000,204.560000,202.300000,5620400.000000
2011-08-15,202.060000,205.280000,202.950000,4785900.000000
2011-08-16,201.140000,201.390000,197.680000,5205900.000000
2011-08-17,198.530000,199.600000,195.930000,3991100.000000
2011-08-18,191.210000,191.340000,182.520000,8275200.000000
2011-08-19,180.290000,190.000000,178.930000,7244200.000000
2011-08-22,182.830000,184.200000,177.540000,5313700.000000
2011-08-23,178.920000,194.840000,193.550000,7351600.000000
2011-08-24,193.890000,196.310000,193.730000,6248700.000000
2011-08-25,194.410000,196.990000,192.030000,3760800.000000
2011-08-26,191.240000,199.720000,199.270000,5310700.000000
2011-08-29,202.820000,206.670000,206.530000,4511000.000000
2011-08-30,205.780000,212.490000,210.920000,5915700.000000
2011-08-31,212.270000,216.170000,215.230000,7405000.000000
2011-09-01,215.280000,217.640000,212.540000,5275300.000000
2011-09-02,208.940000,210.690000,210.000000,4232000.000000
2011-09-06,204.770000,216.600000,216.180000,6216200.000000
2011-09-07,218.800000,220.190000,219.900000,5295800.000000
2011-09-08,218.300000,220.640000,217.260000,4397900.000000
2011-09-09,215.050000,216.960000,211.390000,4574300.000000
2011-09-12,212.660000,216.660000,216.560000,5342100.000000
2011-09-13,217.790000,219.950000,219.530000,4835900.000000
2011-09-14,220.220000,224.990000,222.570000,5881700.000000
2011-09-15,223.990000,227.200000,226.780000,5608800.000000
2011-09-16,227.570000,240.440000,239.300000,11753000.000000
2011-09-19,237.110000,244.000000,241.690000,8223300.000000
2011-09-20,240.800000,241.050000,233.250000,7385500.000000
2011-09-21,234.510000,240.520000,231.870000,5881500.000000
2011-09-22,224.720000,228.790000,223.230000,8254600.000000
2011-09-23,220.510000,224.490000,223.610000,6468100.000000
2011-09-26,227.480000,230.240000,229.850000,5794100.000000
2011-09-27,234.220000,234.750000,224.210000,7837500.000000
2011-09-28,226.350000,235.810000,229.710000,14436900.000000
2011-09-29,234.170000,234.300000,222.440000,9378500.000000
2011-09-30,218.190000,223.000000,216.230000,6550300.000000
2011-10-03,217.010000,221.600000,211.980000,6624400.000000
2011-10-04,209.620000,215.000000,212.500000,8711600.000000
2011-10-05,212.530000,220.170000,219.498000,6508200.000000
2011-10-06,220.280000,223.620000,221.510000,6849300.000000
2011-10-07,222.480000,227.900000,224.740000,6784300.000000
2011-10-10,226.230000,232.800000,231.320000,5143100.000000
2011-10-11,230.600000,236.750000,235.480000,5003700.000000
2011-10-12,236.640000,241.840000,236.810000,6510800.000000
2011-10-13,237.000000,239.680000,236.150000,4833500.000000
2011-10-14,240.870000,246.710000,246.710000,5923700.000000
2011-10-17,244.290000,246.710000,242.330000,4779000.000000
2011-10-18,242.310000,244.610000,243.880000,4609700.000000
2011-10-19,240.670000,243.330000,231.530000,6715100.000000
2011-10-20,232.130000,234.739000,233.610000,4524900.000000
2011-10-21,236.910000,237.000000,234.780000,4572500.000000
2011-10-24,236.020000,240.470000,237.610000,4975800.000000
2011-10-25,238.590000,239.010000,227.150000,14012600.000000
2011-10-26,203.690000,207.580000,198.400000,24134200.000000
2011-10-27,204.260000,208.600000,206.780000,10774300.000000
2011-10-28,206.530000,218.400000,217.320000,9880400.000000
2011-10-31,215.790000,218.890000,213.510000,7343300.000000
2011-11-01,208.110000,216.210000,212.105000,8511800.000000
2011-11-02,215.550000,216.790000,215.620000,6122000.000000
2011-11-03,216.305000,218.500000,218.290000,5315000.000000
2011-11-04,217.650000,218.230000,216.480000,4065800.000000
2011-11-07,216.840000,220.200000,217.000000,3860000.000000
2011-11-08,219.200000,219.350000,217.990000,3914500.000000
2011-11-09,214.950000,215.700000,211.220000,4680600.000000
2011-11-10,213.500000,214.059000,210.790000,5044600.000000
2011-11-11,212.520000,217.880000,217.390000,5163100.000000
2011-11-14,215.650000,222.350000,218.930000,6522200.000000
2011-11-15,218.000000,220.327000,217.830000,5739000.000000
2011-11-16,216.270000,216.970000,211.990000,5509400.000000
2011-11-17,212.510000,212.900000,204.520000,7983100.000000
2011-11-18,205.330000,205.340000,197.140000,8437500.000000
2011-11-21,193.290000,193.360000,189.250000,11321200.000000
2011-11-22,186.950000,194.040000,192.340000,9915600.000000
2011-11-23,193.060000,194.600000,188.990000,8011300.000000
2011-11-25,190.410000,190.830000,182.399000,4972000.000000
2011-11-28,191.650000,194.620000,194.150000,7207300.000000
